node,segment,theta,lambda,original,new,tsts_original,tsts_new,rses_original,rses_new,eses_original,eses_new,total_change,tsts_change,tsts_judge,rses_change,rses_judge,eses_change,eses_judge
2134,3332,0,0.0048936880746177,1727123593.8386018,1727125459.8764668,10765416.991023464,10767809.033477351,102373767.62333,102375999.14223045,102373767.62333,102376004.77224034,1866.0378649234772,2392.042453886941,True,2231.5189004540443,True,2237.148910343647,True
5799,1233,0,0.0048914160654252,1727123593.8386018,1727137998.9051912,6608854.5956887845,6623412.224882463,43901489.36491447,43915625.53908136,43901489.36491447,43915628.14847214,14405.066589355469,14557.629193678498,True,14136.174166887999,True,14138.783557668328,True
1825,43,0,0.0048897137681799,1727123593.8386018,1727137759.7268672,20385554.252718758,20399859.07465455,105712776.24130958,105726517.13278033,105712776.24130958,105726356.17979725,14165.888265371323,14304.821935791522,True,13740.891470745206,True,13579.938487663865,True
4317,1878,0,0.0048895071883476,1727123593.8386018,1727145407.9724958,14306009.55653075,14328261.7409189,142269885.0134713,142291327.84221965,142269885.0134713,142291333.62424427,21814.133893966675,22252.184388151392,True,21442.828748345375,True,21448.61077296734,True
3238,333,0,0.0048858708104283,1727123593.8386018,1727122170.2891598,14664445.005175006,14663270.338833919,94814434.1703754,94813249.54889098,94814434.1703754,94813258.18627347,-1423.5494420528412,-1174.6663410868496,True,-1184.6214844286442,True,-1175.9841019362211,True
561,4078,0,0.0048849507378767,1727123593.8386018,1727132702.012672,4980197.779020371,4988812.809129218,36051949.12340472,36060591.24796914,36051949.12340472,36060590.84440825,9108.174070119858,8615.030108846724,True,8642.124564424157,True,8641.72100353241,True
3958,6558,0,0.0048836520623348,1727123593.8386018,1727134309.9228182,9205197.050666612,9215902.077211125,119987924.50904423,119998035.93199983,119987924.50904423,119998037.92953105,10716.084216356277,10705.02654451318,True,10111.422955602407,True,10113.420486822724,True
21,4770,0,0.0048815189319704,1727123593.8386018,1727128274.99739,11330454.890096607,11334675.443111975,91108798.51842546,91112820.90861559,91108798.51842546,91112820.92816351,4681.158788204193,4220.553015368059,True,4022.3901901245117,True,4022.409738048911,True
267,3998,0,0.0048814489395488,1727123593.8386018,1727150913.9925828,15033181.417337546,15061856.400595829,50753198.86309926,50783277.391860515,50753198.86309926,50779856.71157956,27320.153980970383,28674.983258282766,True,30078.52876125276,True,26657.848480299115,True
5286,4192,0,0.0048807855262226,1727123593.8386018,1727118470.8146925,11102046.924059248,11097982.711863887,79433980.8409531,79429751.19773535,79433980.8409531,79429668.56525955,-5123.023909330368,-4064.212195361033,True,-4229.643217742443,True,-4312.275693550706,True
2802,1894,0,0.0048781518448238,1727123593.8386018,1727117795.8117385,13955874.463254947,13950404.042604605,148145432.4416779,148140074.694967,148145432.4416779,148140069.56166562,-5798.026863336563,-5470.420650342479,True,-5357.746710896492,True,-5362.880012273788,True
1201,4573,0,0.0048773393829067,1727123593.8386018,1727129813.5207007,14716611.579795346,14722831.003983565,109990631.89169513,109996326.33823788,109990631.89169513,109996335.69712766,6219.682098865509,6219.424188219011,True,5694.446542754769,True,5703.805432528257,True
914,6378,0,0.0048749555144529,1727123593.8386018,1727124601.1627333,5487435.941051284,5488613.915305282,54358912.168847755,54360293.329777606,54358912.168847755,54359836.48146383,1007.3241314888,1177.974253998138,True,1381.160929851234,True,924.3126160725951,True
743,5040,0,0.0048725276285161,1727123593.8386018,1727120863.8945537,7266144.770311745,7263773.932951718,95600483.83549872,95598211.4551398,95600483.83549872,95598209.2087792,-2729.944048166275,-2370.837360027246,True,-2272.3803589195013,True,-2274.626719519496,True
773,5135,0,0.0048703561957221,1727123593.8386018,1727127276.8662395,4347559.0661538895,4350786.9369621705,56787205.601715825,56790330.718512654,56787205.601715825,56790329.64478797,3683.027637720108,3227.8708082810044,True,3125.1167968288064,True,3124.043072141707,True
1788,2354,0,0.0048668914016235,1727123593.8386018,1727123807.6663976,7603601.551567041,7602912.720653346,91674879.34348932,91674165.8996158,91674879.34348932,91674084.00125879,213.82779574394226,-688.8309136955068,False,-713.4438735246658,False,-795.3422305285931,False
2134,5609,0,0.0048657365032791,1727123593.8386018,1727128120.8616762,9947947.869207423,9954596.503683528,102373767.62333,102379953.26529634,102373767.62333,102379969.09054485,4527.023074388504,6648.634476104751,True,6185.641966342926,True,6201.4672148525715,True
7023,3532,0,0.0048599743992201,1727123593.8386018,1727125517.1991878,4307694.167752782,4309074.040301274,112357941.19274193,112359333.15256861,112357941.19274193,112359229.86993283,1923.3605859279633,1379.872548491694,True,1391.9598266780376,True,1288.677190899849,True
2633,5003,0,0.0048567048761959,1727123593.8386018,1727146784.664691,15564151.348442446,15593921.674464732,178971146.92312366,178995447.5417295,178971146.92312366,178995527.40176737,23190.826089143753,29770.326022285968,True,24300.618605852127,True,24380.47864371538,True
4007,6760,0,0.0048539492183631,1727123593.8386018,1727121403.3583472,8151771.773376815,8150257.420220587,88250659.7650578,88248608.21519041,88250659.7650578,88248642.87822552,-2190.480254650116,-1514.3531562276185,True,-2051.5498673915863,True,-2016.8868322819471,True
561,26,0,0.0048528974314894,1727123593.8386018,1727123324.2091026,3291826.4293017606,3291032.046875641,36051949.12340472,36051177.537796244,36051949.12340472,36051176.849560775,-269.6294991970062,-794.3824261194095,True,-771.5856084749103,True,-772.2738439440727,True
7033,4003,0,0.0048522279611157,1727123593.8386018,1727151658.1195533,15576780.747548556,15605906.039104708,96425113.770254,96452776.6125689,96425113.770254,96452579.00163317,28064.28095149994,29125.291556151584,True,27662.842314898968,True,27465.231379166245,True
5286,4191,0,0.0048492389692163,1727123593.8386018,1727118382.1229837,11102046.924059248,11097822.92712478,79433980.8409531,79429804.55890144,79433980.8409531,79429585.2749587,-5211.715618133545,-4223.996934467927,True,-4176.28205165267,True,-4395.565994396806,True
3958,1797,0,0.0048423917304112,1727123593.8386018,1727137154.8199837,9179045.200430127,9192933.779290296,119987924.50904423,120001176.45374846,119987924.50904423,120001178.12616843,13560.981381893158,13888.578860169277,True,13251.9447042346,True,13253.617124199867,True
6069,1718,0,0.004838925398076,1727123593.8386018,1727122809.2271705,5014526.985763738,5013981.381435225,102595043.34346084,102594464.15956108,102595043.34346084,102594261.45550248,-784.6114313602448,-545.6043285131454,True,-579.1838997602463,True,-781.8879583626986,True
773,3530,0,0.0048360556287779,1727123593.8386018,1727128295.1996965,5248397.022404391,5252364.771582598,69007713.0608801,69011478.93007186,69007713.0608801,69011405.08886747,4701.361094713211,3967.749178206548,True,3765.869191765785,True,3692.0279873758554,True
21,21,0,0.0048357371434329,1727123593.8386018,1727126371.7442575,715715.8262741519,718285.4056828478,91108798.51842546,91111281.42644346,91108798.51842546,91111279.58501405,2777.9056556224823,2569.5794086959213,True,2482.9080179929733,True,2481.0665885806084,True
3238,607,0,0.0048355047116295,1727123593.8386018,1727118456.4862745,8693439.26568546,8688811.24983756,106124622.62798557,106119980.23035112,106124622.62798557,106120003.91861525,-5137.352327346802,-4628.01584789902,True,-4642.397634446621,True,-4618.709370315075,True
4007,6759,0,0.0048351060404001,1727123593.8386018,1727121294.1211307,8151771.773376815,8150159.980802629,74153230.60579349,74151433.69477552,74153230.60579349,74151429.5048098,-2299.7174711227417,-1611.792574185878,True,-1796.9110179692507,True,-1801.1009836941957,True
4100,5757,0,0.0048350273527295,1727123593.8386018,1727118848.6882915,10694596.335711353,10689630.914187392,71650346.79979551,71645492.2927747,71650346.79979551,71645482.04537019,-4745.150310277939,-4965.421523960307,True,-4854.507020801306,True,-4864.754425317049,True
3327,4716,0,0.0048339989164552,1727123593.8386018,1727123701.9934993,12679099.3877373,12678416.111893004,42161111.984615676,42160471.728035256,42161111.984615676,42160470.49381517,108.15489745140076,-683.2758442964405,False,-640.2565804198384,False,-641.4908005073667,False
1201,45,0,0.0048274166139203,1727123593.8386018,1727133025.7174678,20272160.59105599,20281426.82276456,109990631.89169511,109999199.20576112,109990631.89169511,109999198.74838799,9431.87886595726,9266.231708571315,True,8567.314066007733,True,8566.856692880392,True
3336,3003,0,0.004824919293648,1727123593.8386018,1727126523.9444568,12358170.201654013,12360679.457206847,89675247.7349491,89677729.40820375,89675247.7349491,89677701.43742402,2930.105854988098,2509.2555528339,True,2481.6732546538115,True,2453.7024749219418,True
5957,4514,0,0.0048242006023823,1727123593.8386018,1727130970.5867774,4386148.161143233,4393524.445700467,33019188.924238212,33026094.030966446,33019188.924238212,33026129.358976632,7376.748175621033,7376.284557233565,True,6905.106728233397,True,6940.43473841995,True
743,3308,0,0.0048199842469611,1727123593.8386018,1727116113.0921102,11682230.034607742,11675752.206276659,99247314.54631813,99240930.82388565,99247314.54631813,99240929.33649388,-7480.7464916706085,-6477.828331083059,True,-6383.722432479262,True,-6385.209824249148,True
1825,415,0,0.0048190787123588,1727123593.8386018,1727137442.4791343,17263663.69926098,17277707.818194307,105712776.24130958,105726075.25143515,105712776.24130958,105726075.34802398,13848.640532493591,14044.118933327496,True,13299.010125562549,True,13299.106714397669,True
5286,4190,0,0.0048164960105541,1727123593.8386018,1727118224.1722424,11102046.924059248,11097588.159713848,86658863.04894666,86654561.1735686,86658863.04894666,86654336.13049611,-5369.666359424591,-4458.764345400035,True,-4301.875378057361,True,-4526.918450549245,True
5799,6486,0,0.0048153298612616,1727123593.8386018,1727131466.959601,7561308.0525352415,7569214.100675792,55745908.67203885,55753539.056300044,55745908.67203885,55753493.88367341,7873.120999097824,7906.048140550964,True,7630.384261190891,True,7585.211634553969,True
4007,6758,0,0.0048150992861057,1727123593.8386018,1727121232.371719,8151771.773376815,8150090.803053632,88250659.7650578,88248755.37754577,88250659.7650578,88248476.7812275,-2361.466882944107,-1680.9703231826425,True,-1904.3875120282173,True,-2182.9838303029537,True
4121,4637,0,0.004814776481599,1727123593.8386018,1727174383.8672032,16987760.61951756,17040807.467421405,101815415.22316615,101866992.07554121,101815415.22316615,101866763.27624382,50790.028601408005,53046.84790384397,True,51576.85237506032,True,51348.05307766795,True
2802,1893,0,0.0048143279111504,1727123593.8386018,1727117797.7488108,13955874.463254947,13950401.202962024,148145432.4416779,148140072.2855932,148145432.4416779,148140067.15228912,-5796.089791059494,-5473.260292923078,True,-5360.156084686518,True,-5365.2893887758255,True
7023,3531,0,0.0048107390471726,1727123593.8386018,1727125586.4949162,4307694.167752782,4309073.200471821,120821884.59487176,120823268.29088196,120821884.59487176,120823099.71528898,1992.6563143730164,1379.0327190393582,True,1383.6960102021694,True,1215.1204172223806,True
6069,1866,0,0.0048102763374615,1727123593.8386018,1727120008.212963,6154271.206421843,6151882.746920007,116746335.0265885,116744015.67261156,116746335.0265885,116743530.15450786,-3585.6256387233734,-2388.4595018355176,True,-2319.3539769351482,True,-2804.8720806390047,True
4055,980,0,0.0048098038091763,1727123593.8386018,1727135579.6641648,4765424.063442739,4777133.363683668,32373070.35297121,32384752.73086475,32373070.35297121,32384751.39383124,11985.825562953949,11709.300240929238,True,11682.377893537283,True,11681.040860027075,True
3327,4715,0,0.0048096339739013,1727123593.8386018,1727123807.5691745,12679099.3877373,12678386.573111024,42161111.984615676,42160571.50930627,42161111.984615676,42160512.142465964,213.7305727005005,-712.8146262764931,False,-540.4753094092011,False,-599.8421497121453,False
21,4386,0,0.0048094330292376,1727123593.8386018,1727127470.682968,8069402.710035251,8072898.314629961,91108798.51842546,91112171.97784483,91108798.51842546,91112170.30879375,3876.8443660736084,3495.6045947093517,True,3373.4594193696976,True,3371.7903682887554,True
3745,3925,0,0.0048063218356625,1727123593.8386018,1727129853.2021847,5164561.788912283,5171399.716330876,70253293.35103656,70259764.15870535,70253293.35103656,70259654.53824851,6259.363582849503,6837.927418592386,True,6470.807668790221,True,6361.187211945653,True
4317,3394,0,0.0048058251018499,1727123593.8386018,1727130083.2998743,8330314.800695052,8335804.973766107,142269885.01347134,142275193.21614677,142269885.01347134,142275193.1085983,6489.461272478104,5490.173071054742,True,5308.202675431967,True,5308.095126956701,True
5957,4513,0,0.0047955174828568,1727123593.8386018,1727130978.033822,4386148.161143233,4393664.253190215,33019188.924238212,33026086.792122796,33019188.924238212,33026115.737733804,7384.19522023201,7516.092046981677,True,6897.867884583771,True,6926.813495591283,True
4007,6761,0,0.0047943447608621,1727123593.8386018,1727120700.9991827,8151771.773376815,8149576.93939639,88250659.7650578,88247958.94231719,88250659.7650578,88247946.2992332,-2892.8394191265106,-2194.833980425261,True,-2700.822740614414,True,-2713.4658246040344,True
2134,4817,0,0.0047884220053747,1727123593.8386018,1727125617.2228436,7638136.239904996,7640887.7887219535,102373767.62333,102376359.60686457,102373767.62333,102376365.35579616,2023.3842418193817,2751.548816957511,True,2591.9835345745087,True,2597.732466161251,True
3958,6195,0,0.0047878069765998,1727123593.8386018,1727133559.689415,11452098.438958455,11462001.681985121,119987924.5090442,119997473.44174793,119987924.5090442,119997472.53492406,9965.850813150406,9903.243026666343,True,9548.932703733444,True,9548.025879859924,True
1070,1974,0,0.0047875895239102,1727123593.8386018,1727126327.3050485,7792339.6810224,7794491.0646012705,54527444.72861562,54529671.41451764,54527444.72861562,54529626.369722754,2733.4664466381073,2151.3835788704455,True,2226.6859020218253,True,2181.641107134521,True
3327,4714,0,0.0047838699418472,1727123593.8386018,1727123852.2745104,12679099.3877373,12678355.501655236,42161111.984615676,42160638.011905044,42161111.984615676,42160532.851372704,258.4359085559845,-743.8860820643604,False,-473.9727106317878,False,-579.1332429721951,False
914,1224,0,0.0047814756490307,1727123593.8386018,1727121385.668395,7684795.026495551,7682718.874798538,53646799.69498251,53644840.45615946,53646799.69498251,53644523.487462886,-2208.170206785202,-2076.151697012596,True,-1959.2388230487704,True,-2276.207519620657,True
4317,5417,0,0.0047787306343014,1727123593.8386018,1727139398.256487,15674886.976781437,15689476.948648203,142269885.01347128,142284012.625067,142269885.01347128,142284016.65390933,15804.417885065079,14589.97186676599,True,14127.611595720053,True,14131.640438050032,True
2633,5006,0,0.0047784570599093,1727123593.8386018,1727143068.6065173,15564151.348442446,15588661.613978693,188977445.04112422,188997817.67520377,188977445.04112422,188997957.81489658,19474.76791548729,24510.26553624682,True,20372.634079545736,True,20512.773772358894,True
773,3529,0,0.0047770618915649,1727123593.8386018,1727128374.56641,5248397.022404391,5252418.209730253,63428030.19059156,63431971.18817791,63428030.19059156,63431834.506013714,4780.727808237076,4021.187325861305,True,3940.9975863546133,True,3804.315422154963,True
4007,625,0,0.0047768263788292,1727123593.8386018,1727106020.07141,9521136.864739392,9507911.629054232,74153230.60579349,74139152.89300309,74153230.60579349,74139169.18509233,-17573.767191886902,-13225.235685160384,True,-14077.71279039979,True,-14061.420701161027,True
3745,6114,0,0.0047740096685909,1727123593.8386018,1727133204.3878672,5930352.007911053,5940118.949469119,70253293.35103656,70262569.16915712,70253293.35103656,70262610.84995154,9610.549265384674,9766.941558066756,True,9275.81812055409,True,9317.498914971948,True
21,2943,0,0.0047737617739949,1727123593.8386018,1727133645.1225839,9734046.91186538,9742666.178124726,91108798.51842546,91117103.2559133,91108798.51842546,91117104.28102332,10051.283982038498,8619.266259346157,True,8304.737487837672,True,8305.762597858906,True
5957,4512,0,0.0047656528532374,1727123593.8386018,1727130984.331335,4386148.161143233,4393844.148054228,33019188.924238212,33026065.560071215,33019188.924238212,33026084.524473485,7390.492733240128,7695.986910995096,True,6876.635833002627,True,6895.600235272199,True
3238,606,0,0.0047651849881172,1727123593.8386018,1727118236.4272313,8693439.26568546,8688515.8651758,113707363.96540183,113702564.60886362,113707363.96540183,113702491.8124167,-5357.411370515823,-4923.400509659201,True,-4799.356538206339,True,-4872.15298512578,True
7033,4006,0,0.0047639226372775,1727123593.8386018,1727147111.7216227,15576780.747548556,15601241.435384637,96425113.770254,96448684.08915761,96425113.770254,96448677.16657065,23517.883020877838,24460.68783608079,True,23570.31890361011,True,23563.39631664753,True
1201,4023,0,0.0047599619728374,1727123593.8386018,1727126350.3169088,13898144.567452315,13900153.337357886,102864208.50627473,102866176.786891,102864208.50627473,102866175.97881871,2756.4783070087433,2008.7699055708945,True,1968.2806162685156,True,1967.4725439846516,True
3327,2096,0,0.0047571647001827,1727123593.8386018,1727120479.050912,5957340.204465308,5952468.7607716415,42161111.98461567,42156163.52862676,42161111.98461567,42156148.35138357,-3114.78768992424,-4871.443693666719,True,-4948.455988906324,True,-4963.633232101798,True
7023,3530,0,0.0047568611996109,1727123593.8386018,1727125627.801102,4307694.167752782,4309052.490179589,114244064.88742344,114246296.3120634,114244064.88742344,114245241.88654506,2033.9625000953674,1358.3224268071353,True,2231.424639955163,True,1176.999121621251,True
2134,2696,0,0.0047550984650727,1727123593.8386018,1727124798.886101,6650446.462246902,6651954.7010401515,112988506.68715245,112989841.1691153,112988506.68715245,112989835.12692903,1205.04749917984,1508.238793249242,True,1334.4819628596306,True,1328.439776584506,True
6069,1689,0,0.0047536320179189,1727123593.8386018,1727119389.289072,16090436.521924717,16087683.988083076,116746335.02658853,116743641.69908723,116746335.02658853,116743085.21010998,-4204.549529790878,-2752.53384164162,True,-2693.327501296997,True,-3249.816478550434,True
4055,979,0,0.0047501651646088,1727123593.8386018,1727135592.9551554,4765424.063442739,4777134.995674088,32373070.35297121,32384742.493772805,32373070.35297121,32384754.832325157,11999.116553544998,11710.93223134894,True,11672.140801593661,True,11684.479353945702,True
1070,3617,0,0.0047497876756078,1727123593.8386018,1727131533.5170653,8546814.118096065,8554193.306343757,50666602.789885,50674013.686339445,50666602.789885,50674016.12693327,7939.678463459015,7379.18824769184,True,7410.896454446018,True,7413.337048269808,True
3958,920,0,0.0047461884706367,1727123593.8386018,1727128032.431284,11334580.063953515,11338624.79170722,119987924.5090442,119991814.11436178,119987924.5090442,119991813.11005092,4438.592682123184,4044.7277537044138,True,3889.6053175777197,True,3888.60100671649,True
3336,3002,0,0.0047430889856674,1727123593.8386018,1727126550.1317265,12358170.201654013,12360686.532643247,89675247.7349491,89677949.7314506,89675247.7349491,89677702.56372023,2956.2931246757507,2516.3309892341495,True,2701.996501505375,True,2454.8287711292505,True
1825,1749,0,0.0047402918671883,1727123593.8386018,1727129583.4674287,1254926.9730359497,1259921.2085167854,105712776.24130958,105717566.70077527,105712776.24130958,105717573.5992488,5989.628826856613,4994.235480835661,True,4790.459465682507,True,4797.357939213514,True
5799,6485,0,0.004737046532064,1727123593.8386018,1727131654.309126,7561308.0525352415,7569462.454975693,55745908.67203885,55753706.43264961,55745908.67203885,55753627.21822315,8060.470524072647,8154.402440451086,True,7797.760610759258,True,7718.546184293926,True
5957,4515,0,0.004734233019506,1727123593.8386018,1727129755.0871797,4386148.161143233,4392221.491758228,33019188.924238212,33024889.0986714,33019188.924238212,33024929.113324843,6161.248577833176,6073.330614995211,True,5700.17443318665,True,5740.18908663094,True
2134,2695,0,0.0047319622695575,1727123593.8386018,1727124812.5685956,6650446.462246902,6651965.148354024,112988506.68715245,112989847.71340384,112988506.68715245,112989839.45116124,1218.7299938201904,1518.686107121408,True,1341.0262513905764,True,1332.7640087902546,True
3958,3475,0,0.0047295169965266,1727123593.8386018,1727127670.0434418,7921902.769243042,7925606.658692142,119987924.50904426,119991506.3874794,119987924.50904426,119991505.2220077,4076.2048399448395,3703.88944910001,True,3581.8784351348877,True,3580.7129634469748,True
4121,3943,0,0.0047295114385971,1727123593.8386018,1727137274.4944704,3295541.840169431,3309643.6682121055,101815415.22316614,101829024.30670433,101815415.22316614,101829023.21473286,13680.655868530273,14101.828042674344,True,13609.08353818953,True,13607.991566717625,True
773,6726,0,0.0047160970473305,1727123593.8386018,1727125868.7469425,2705534.771856543,2707526.121538392,73878678.84607653,73880514.76555765,73878678.84607653,73880501.76898125,2274.90834069252,1991.34968184866,True,1835.919481113553,True,1822.922904714942,True
2068,2754,0,0.004715557515523,1727123593.8386018,1727131257.5257852,4566196.690991503,4573682.188275645,52319083.24440743,52326447.833185226,52319083.24440743,52326401.64348599,7663.687183380127,7485.497284141369,True,7364.588777795434,True,7318.399078562856,True
914,5865,0,0.0047153067354323,1727123593.8386018,1727122340.627662,9115927.33589702,9114612.790575756,53646799.694982514,53645538.49696254,53646799.694982514,53645323.82758348,-1253.2109398841858,-1314.545321263373,True,-1261.1980199739337,True,-1475.8673990368843,True
3745,6113,0,0.0047151328628389,1727123593.8386018,1727142468.6347125,5930352.007911053,5950247.59628823,70253293.35103656,70271757.5548693,70253293.35103656,70271993.12601309,18874.796110630035,19895.588377177715,True,18464.20383273065,True,18699.77497652173,True
3958,6194,0,0.0047144185374262,1727123593.8386018,1727133564.031555,11452098.438958455,11461964.62176054,119987924.5090442,119997469.4534085,119987924.5090442,119997468.55652553,9970.192953109741,9866.182802084833,True,9544.94436429441,True,9544.047481328249,True
1825,1916,0,0.0047144049801685,1727123593.8386018,1727131468.4535105,11518333.639492191,11526023.776586596,112839199.62672998,112846265.85518444,112839199.62672998,112846290.92572871,7874.614908695221,7690.137094404548,True,7066.228454455733,True,7091.2989987283945,True
2633,3420,0,0.0047121316326614,1727123593.8386018,1727142569.2412422,14496052.867146868,14516451.53114268,178971146.92312366,178988414.2902868,178971146.92312366,178988213.53969252,18975.402640342712,20398.663995811716,True,17267.367163151503,True,17066.616568863392,True
4007,624,0,0.0047082719207878,1727123593.8386018,1727105584.994103,9521136.864739392,9507496.055641808,74153230.60579349,74139129.48254114,74153230.60579349,74138814.9639911,-18008.844498872757,-13640.809097584337,True,-14101.123252347112,True,-14415.64180238545,True
2134,6723,0,0.0047082675634454,1727123593.8386018,1727120820.1807315,6521106.093615752,6518720.438798598,131952599.90692668,131950076.24129261,131952599.90692668,131950078.36148587,-2773.6578702926636,-2385.6548171536997,True,-2523.6656340658665,True,-2521.5454408079386,True
5957,5888,0,0.0047070624283513,1727123593.8386018,1727126066.8915815,7668436.088164135,7670818.385300372,54318678.98780086,54320697.2549323,54318678.98780086,54320750.38568042,2473.052979707718,2382.2971362369135,True,2018.2671314403415,True,2071.397879563272,True
4121,4640,0,0.0047062078624598,1727123593.8386018,1727170037.0229208,16987760.61951756,17036284.87828178,101815415.22316615,101862474.58532262,101815415.22316615,101862480.65254313,46443.18431901932,48524.25876421854,True,47059.36215646565,True,47065.4293769747,True
4317,3393,0,0.0047052170346142,1727123593.8386018,1727130067.5667796,8330314.800695052,8335794.056741161,142269885.01347134,142275180.50093228,142269885.01347134,142275180.22917968,6473.728177785873,5479.2560461089015,True,5295.487460941076,True,5295.215708345175,True
1201,4022,0,0.0047028855695709,1727123593.8386018,1727126344.3556643,13898144.567452315,13900157.352115065,102864208.50627473,102866169.47426912,102864208.50627473,102866166.05759245,2750.5170624256134,2012.7846627496183,True,1960.9679943919182,True,1957.5513177216053,True
7023,3533,0,0.0046988335338623,1727123593.8386018,1727123462.8153167,4307694.167752782,4307131.903555713,121012071.27003846,121011553.71326345,121012071.27003846,121011488.99683319,-131.02328515052795,-562.2641970692202,True,-517.5567750036716,True,-582.2732052654028,True
3238,5702,0,0.0046911036322233,1727123593.8386018,1727110017.9026685,11324972.818482919,11312552.621580385,98422725.25799283,98410290.25369644,98422725.25799283,98410225.36188987,-13575.935933351517,-12420.196902533993,True,-12435.004296392202,True,-12499.896102964878,True
4055,978,0,0.0046902926088788,1727123593.8386018,1727147581.6445804,4765424.063442739,4789164.412239797,32373070.35297121,32396646.606061988,32373070.35297121,32396750.57199043,23987.805978536606,23740.348797058687,True,23576.253090776503,True,23680.21901921928,True
6069,1865,0,0.0046890722819376,1727123593.8386018,1727120058.4519997,6154271.206421843,6151833.289171786,113254222.1891722,113251857.92819597,113254222.1891722,113251351.07338773,-3535.386602163315,-2437.917250056751,True,-2364.2609762251377,True,-2871.1157844662666,True
773,3367,0,0.0046884059695782,1727123593.8386018,1727129487.866095,6204717.82871369,6209606.597535146,63428030.19059156,63433061.77063976,63428030.19059156,63433046.3262988,5894.027493238449,4888.76882145647,True,5031.580048203468,True,5016.135707244277,True
7033,5204,0,0.0046860763185859,1727123593.8386018,1727130055.8164117,7842249.020912976,7848404.220722874,96425113.770254,96431001.81369182,96425113.770254,96431002.24562742,6461.977809906006,6155.199809897691,True,5888.043437823653,True,5888.475373417139,True
21,3792,0,0.0046850288817911,1727123593.8386018,1727126198.317404,3168796.7743035196,3170945.4008894763,91108798.51842546,91110884.25666913,91108798.51842546,91110882.81561337,2604.478802204132,2148.626585956663,True,2085.7382436692715,True,2084.297187909484,True
4317,5416,0,0.0046782012189037,1727123593.8386018,1727139409.007554,15674886.976781437,15689516.66840168,150170496.32369792,150184628.49615613,150170496.32369792,150184624.90876168,15815.168952226639,14629.691620243713,True,14132.172458201647,True,14128.585063755512,True
3958,3474,0,0.0046731448588117,1727123593.8386018,1727127668.5935686,7921902.769243042,7925587.452959898,119987924.50904426,119991504.1841564,119987924.50904426,119991502.82329535,4074.75496673584,3684.683716855943,True,3579.675112143159,True,3578.3142510950565,True
914,1223,0,0.0046722038855724,1727123593.8386018,1727121382.2861822,7684795.026495551,7682702.179428855,57911339.13345832,57909362.32048733,57911339.13345832,57909028.08393278,-2211.5524196624756,-2092.847066695802,True,-1976.8129709884524,True,-2311.049525536597,True
1825,4574,0,0.0046681438873018,1727123593.8386018,1727131283.0871632,14830005.24145812,14837611.29174448,112839199.62672997,112846215.61674802,112839199.62672997,112846233.54963526,7689.248561382294,7606.050286360085,True,7015.990018054843,True,7033.922905296087,True
2068,1355,0,0.0046618585969628,1727123593.8386018,1727135606.4314783,5268633.779215962,5280573.367704548,57541831.33263087,57553320.25538529,57541831.33263087,57553205.10177784,12012.592876434326,11939.588488586247,True,11488.92275441438,True,11373.769146963954,True
5957,5887,0,0.0046617586949864,1727123593.8386018,1727126229.700713,7668436.088164135,7670923.26296819,36585043.05313812,36586958.17407425,36585043.05313812,36587009.6759911,2635.8621110916138,2487.174804055132,True,1915.120936125517,True,1966.6228529810905,True
3336,2069,0,0.0046609641515457,1727123593.8386018,1727124184.6622896,4572482.136198703,4572668.297867823,89675247.7349491,89675467.93928087,89675247.7349491,89675462.5616768,590.8236877918243,186.16166912019253,True,220.20433177053928,True,214.8267277032137,True
3327,2095,0,0.004660050969972,1727123593.8386018,1727120622.7956069,5957340.204465308,5952372.813739397,42161111.98461567,42156338.462956876,42161111.98461567,42156197.909398995,-2971.0429949760437,-4967.390725911595,True,-4773.521658793092,True,-4914.075216673315,True
21,4385,0,0.0046599934537123,1727123593.8386018,1727127418.6209528,8069402.710035251,8072857.069389889,94945807.97218187,94949123.18592599,94945807.97218187,94949120.29787931,3824.7823510169983,3454.3593546375632,True,3315.2137441188097,True,3312.3256974369287,True
3958,6193,0,0.0046581207800541,1727123593.8386018,1727133566.6666882,11452098.438958455,11461945.167515118,119987924.5090442,119997466.04117301,119987924.5090442,119997465.05220906,9972.82808637619,9846.728556662798,True,9541.532128810883,True,9540.543164864182,True
5799,6484,0,0.0046554000209144,1727123593.8386018,1727131787.7580817,7561308.0525352415,7569617.143861068,47031576.84668084,47039680.14672617,47031576.84668084,47039679.94489005,8193.919479846954,8309.091325826943,True,8103.300045326352,True,8103.09820920974,True
7023,6094,0,0.0046553816427631,1727123593.8386018,1727122021.6562848,3093050.849749985,3091207.5500198267,112357941.19274193,112356324.70408307,112357941.19274193,112355969.91280116,-1572.182317018509,-1843.299730158411,True,-1616.4886588603258,True,-1971.2799407690763,True
7033,5203,0,0.0046553666162935,1727123593.8386018,1727130176.2564583,7842249.020912976,7848487.524654828,96425113.770254,96431070.88121313,96425113.770254,96431048.44556367,6582.417856454849,6238.503741852008,True,5957.110959127545,True,5934.675309672952,True
2633,5850,0,0.0046478750607939,1727123593.8386018,1727136334.6064875,12351323.150876597,12367621.281057347,178971146.92312363,178984616.4873021,178971146.92312363,178984442.10744688,12740.767885684967,16298.130180750042,True,13469.564178466797,True,13295.184323251247,True
