segment_id,edge_id,OD_id,type,length,matching_nodes,shared_distance,detour
497,[908],19,0,500.00,[5179],[2000],[1000]
498,[907],19,0,500.00,"[5179, 6015]","[2000, 500]","[1000, 0]"
499,[906],19,0,500.00,[6015],[500],[0]
500,[905],19,0,500.00,[6015],[500],[0]
501,[904],19,0,500.00,[],[],[]
502,"[384, 2855, 1984, 1255]",20,1,0.00,[522],[5500],[0]
503,[2854],20,0,500.00,[522],[5500],[1000]
504,[2853],20,0,500.00,[],[],[]
505,[2852],20,0,500.00,[],[],[]
506,[2851],20,0,500.00,[],[],[]
507,[2850],20,0,500.00,[],[],[]
508,[2849],20,0,500.00,[],[],[]
509,[2848],20,0,500.00,[],[],[]
510,[2847],20,0,500.00,[],[],[]
511,[2846],20,0,500.00,"[6484, 1622]","[1000, 1000]","[1000, 1000]"
512,[2845],20,0,500.00,"[6384, 6484, 1622]","[500, 1000, 1000]","[1000, 1000, 1000]"
513,[964],20,0,500.00,[],[],[]
514,"[1209, 338, 2330, 3201]",21,1,0.00,"[1484, 535]","[7000, 12000]","[1000, 0]"
515,[1208],21,0,500.00,[535],[12000],[1000]
516,[1207],21,0,500.00,[],[],[]
517,[1206],21,0,500.00,"[0, 2714]","[9500, 9000]","[0, 1000]"
518,[1205],21,0,500.00,"[2714, 3818]","[9000, 9000]","[1000, 0]"
519,[1204],21,0,500.00,[3818],[9000],[0]
520,[1203],21,0,500.00,"[3818, 3791]","[9000, 8000]","[0, 0]"
521,[1202],21,0,500.00,[3818],[9000],[1000]
522,[1201],21,0,500.00,[],[],[]
523,[1200],21,0,500.00,[1150],[7500],[1000]
524,[1199],21,0,500.00,[1150],[7500],[1000]
525,[1198],21,0,500.00,[],[],[]
526,[1197],21,0,500.00,[],[],[]
527,[1196],21,0,500.00,[],[],[]
528,[1195],21,0,500.00,[],[],[]
529,[1194],21,0,500.00,"[81, 2367]","[4500, 4500]","[1000, 1000]"
530,[1896],21,0,500.00,"[81, 2367]","[4500, 4500]","[1000, 1000]"
531,[1897],21,0,500.00,[398],[3500],[1000]
532,[1898],21,0,500.00,"[2802, 398]","[3000, 3500]","[1000, 1000]"
533,[1899],21,0,500.00,[2802],[3000],[1000]
534,[1900],21,0,500.00,[5719],[1000],[0]
535,[1901],21,0,500.00,[5719],[1000],[0]
536,[1902],21,0,500.00,[5719],[1000],[0]
537,[1903],21,0,500.00,"[1897, 1798, 5719]","[500, 500, 1000]","[1000, 1000, 1000]"
538,[1904],21,0,500.00,[],[],[]
539,"[2428, 1531, 660, 3299]",22,1,0.00,[561],[11500],[0]
540,[1530],22,0,500.00,[561],[11500],[1000]
541,[1529],22,0,500.00,[],[],[]
542,[1528],22,0,500.00,[],[],[]
543,[1527],22,0,500.00,[],[],[]
544,[1526],22,0,500.00,[],[],[]
545,[1525],22,0,500.00,[],[],[]
546,[1524],22,0,500.00,[],[],[]
547,[1523],22,0,500.00,[],[],[]
548,[1522],22,0,500.00,[],[],[]
549,[1521],22,0,500.00,[],[],[]
550,[1520],22,0,500.00,[],[],[]
551,[1519],22,0,500.00,[],[],[]
552,[1518],22,0,500.00,[],[],[]
553,[1517],22,0,500.00,[],[],[]
554,[1516],22,0,500.00,[],[],[]
555,[1515],22,0,500.00,[],[],[]
556,[1514],22,0,500.00,[],[],[]
557,[1513],22,0,500.00,[],[],[]
558,[1512],22,0,500.00,[],[],[]
559,[1511],22,0,500.00,[],[],[]
560,[1510],22,0,500.00,"[2676, 6182]","[1000, 1000]","[1000, 1000]"
561,[1509],22,0,500.00,"[1864, 6529, 2676]","[500, 500, 1000]","[1000, 1000, 1000]"
562,[1791],22,0,500.00,[],[],[]
563,"[1705, 834, 3305, 2434]",23,1,0.00,"[586, 5138]","[16500, 5500]","[0, 1000]"
564,[3304],23,0,500.00,"[586, 316]","[16500, 15000]","[1000, 0]"
565,[3303],23,0,500.00,[],[],[]
566,[3302],23,0,500.00,[],[],[]
567,[3301],23,0,500.00,[],[],[]
568,[3300],23,0,500.00,[],[],[]
569,[3299],23,0,500.00,[],[],[]
570,[3298],23,0,500.00,[],[],[]
571,[3297],23,0,500.00,[],[],[]
572,[3296],23,0,500.00,[],[],[]
573,[3295],23,0,500.00,[],[],[]
574,[3294],23,0,500.00,[],[],[]
575,[3293],23,0,500.00,[],[],[]
576,[3292],23,0,500.00,[],[],[]
577,[3291],23,0,500.00,[],[],[]
578,[3290],23,0,500.00,[],[],[]
579,[3289],23,0,500.00,[],[],[]
580,[3288],23,0,500.00,[1378],[7000],[0]
581,[3287],23,0,500.00,[1378],[7000],[0]
582,[1182],23,0,500.00,[1378],[7000],[0]
583,[1181],23,0,500.00,"[1378, 535]","[7000, 6500]","[1000, 1000]"
584,[1180],23,0,500.00,"[6626, 535]","[6000, 6500]","[1000, 1000]"
585,[1179],23,0,500.00,[6626],[6000],[1000]
586,[1178],23,0,500.00,"[2714, 5868]","[4000, 5000]","[0, 1000]"
587,[1177],23,0,500.00,"[2714, 5868]","[4000, 5000]","[0, 1000]"
588,[1176],23,0,500.00,"[2714, 3181]","[4000, 4000]","[0, 1000]"
589,[1175],23,0,500.00,"[2714, 3181, 3818]","[4000, 4000, 3500]","[1000, 1000, 1000]"
590,[1174],23,0,500.00,[3818],[3500],[1000]
591,[1173],23,0,500.00,[],[],[]
592,[1172],23,0,500.00,"[1150, 4383]","[1000, 2000]","[0, 1000]"
593,[1171],23,0,500.00,"[1150, 4383]","[1000, 2000]","[0, 1000]"
594,[1170],23,0,500.00,"[6153, 1150, 895]","[1000, 1000, 1000]","[1000, 0, 1000]"
595,[1169],23,0,500.00,"[6153, 6957, 4209, 1150, 895]","[1000, 500, 500, 1000, 1000]","[1000, 1000, 1000, 1000, 1000]"
596,[1168],23,0,500.00,[],[],[]
597,"[2675, 1075, 204, 1804]",24,1,0.00,"[6049, 621, 4655]","[5000, 6000, 5000]","[0, 0, 0]"
598,[205],24,0,500.00,"[6049, 2874, 621, 4655]","[5000, 4500, 6000, 5000]","[0, 0, 1000, 0]"
599,[206],24,0,500.00,"[6049, 4655, 4531, 2874, 5151]","[5000, 5000, 4000, 4500, 4000]","[1000, 1000, 0, 0, 0]"
600,[207],24,0,500.00,"[2874, 4531, 1580, 5151]","[4500, 4000, 4500, 4000]","[1000, 0, 1000, 0]"
601,[208],24,0,500.00,"[4531, 5151, 743]","[4000, 4000, 3000]","[1000, 0, 0]"
602,[209],24,0,500.00,"[743, 5151]","[3000, 4000]","[0, 1000]"
603,[210],24,0,500.00,"[2510, 94, 743]","[3000, 2000, 3000]","[1000, 0, 1000]"
604,[211],24,0,500.00,"[697, 1413, 2510, 94]","[1500, 2500, 3000, 2000]","[0, 1000, 1000, 0]"
605,[212],24,0,500.00,"[1413, 1070, 2068, 697, 94]","[2500, 1000, 1000, 1500, 2000]","[1000, 0, 0, 0, 0]"
606,[213],24,0,500.00,"[3238, 1070, 2068, 697, 94, 6303]","[500, 1000, 1000, 1500, 2000, 1500]","[0, 0, 0, 0, 1000, 1000]"
607,[214],24,0,500.00,"[3238, 3053, 1070, 4690, 2068, 697, 6303]","[500, 1000, 1000, 1000, 1000, 1500, 1500]","[0, 1000, 0, 1000, 1000, 1000, 1000]"
608,[215],24,0,500.00,"[3238, 3053, 1070]","[500, 1000, 1000]","[1000, 1000, 1000]"
609,[2993],24,0,500.00,[],[],[]
610,"[970, 99, 2990, 2119]",25,1,0.00,[635],[8000],[0]
611,[100],25,0,500.00,[635],[8000],[1000]
612,[101],25,0,500.00,[],[],[]
613,[102],25,0,500.00,[],[],[]
614,[103],25,0,500.00,[],[],[]
615,[104],25,0,500.00,[],[],[]
616,[105],25,0,500.00,[],[],[]
617,[106],25,0,500.00,[],[],[]
618,[107],25,0,500.00,[],[],[]
619,[108],25,0,500.00,[],[],[]
620,[109],25,0,500.00,[],[],[]
621,[110],25,0,500.00,[],[],[]
622,[111],25,0,500.00,[],[],[]
623,[112],25,0,500.00,[3305],[500],[0]
624,[3366],25,0,500.00,"[3305, 4007]","[500, 1000]","[0, 1000]"
625,[3365],25,0,500.00,"[3305, 4007, 1839]","[500, 1000, 500]","[0, 1000, 1000]"
626,[3364],25,0,500.00,[],[],[]
627,"[496, 2743, 1872, 1367]",26,1,0.00,"[6866, 653]","[10000, 11000]","[0, 0]"
628,[497],26,0,500.00,"[6866, 653]","[10000, 11000]","[0, 1000]"
629,[498],26,0,500.00,"[6866, 4350]","[10000, 9000]","[1000, 0]"
630,[499],26,0,500.00,[],[],[]
631,[500],26,0,500.00,[],[],[]
632,[501],26,0,500.00,[1121],[8500],[1000]
633,[502],26,0,500.00,[1121],[8500],[1000]
634,[503],26,0,500.00,[],[],[]
635,[504],26,0,500.00,[],[],[]
636,[505],26,0,500.00,[],[],[]
637,[506],26,0,500.00,[],[],[]
638,[507],26,0,500.00,[],[],[]
639,[508],26,0,500.00,[],[],[]
640,[509],26,0,500.00,[],[],[]
641,[510],26,0,500.00,[],[],[]
642,[511],26,0,500.00,"[1019, 119]","[2500, 2500]","[0, 0]"
643,[512],26,0,500.00,"[1019, 119]","[2500, 2500]","[0, 0]"
644,[513],26,0,500.00,"[4055, 1019, 119]","[1500, 2500, 2500]","[0, 1000, 1000]"
645,[514],26,0,500.00,[],[],[]
646,[3264],26,0,500.00,[4055],[1500],[1000]
647,[3263],26,0,500.00,"[5528, 4055]","[1000, 1500]","[1000, 1000]"
648,[3262],26,0,500.00,[5528],[1000],[1000]
649,[3261],26,0,500.00,[],[],[]
650,"[3458, 2587, 231]",27,1,0.00,"[677, 5638]","[9000, 8000]","[0, 0]"
651,[1101],27,0,500.00,"[4611, 677, 5638]","[8500, 9000, 8000]","[1000, 1000, 0]"
652,[1100],27,0,500.00,"[4881, 4611, 174, 5638]","[7000, 8500, 7000, 8000]","[0, 1000, 0, 0]"
653,[1099],27,0,500.00,"[4881, 5638, 5703]","[7000, 8000, 6500]","[0, 1000, 0]"
654,[1098],27,0,500.00,"[5703, 2193, 4881, 3349, 5818]","[6500, 6000, 7000, 4500, 3500]","[0, 0, 1000, 1000, 0]"
655,[1097],27,0,500.00,"[2193, 1917, 3349, 5703]","[6000, 5500, 4500, 6500]","[0, 0, 1000, 1000]"
656,[1096],27,0,500.00,[2193],[6000],[1000]
657,[1095],27,0,500.00,[5488],[4500],[0]
658,[1094],27,0,500.00,[5488],[4500],[0]
659,[1093],27,0,500.00,"[5488, 3889]","[4500, 3500]","[0, 0]"
660,[1092],27,0,500.00,"[5488, 3889]","[4500, 3500]","[1000, 0]"
661,[2298],27,0,500.00,[3889],[3500],[0]
662,[2299],27,0,500.00,[3889],[3500],[1000]
663,[2300],27,0,500.00,[535],[2500],[1000]
664,[2301],27,0,500.00,"[290, 6206, 535]","[2000, 2000, 2500]","[1000, 1000, 1000]"
665,[2302],27,0,500.00,"[290, 6206]","[2000, 2000]","[1000, 1000]"
666,[2303],27,0,500.00,[],[],[]
667,[2304],27,0,500.00,[3933],[500],[1000]
668,[2305],27,0,500.00,[],[],[]
669,"[2936, 2065, 1084, 213]",28,1,0.00,"[697, 2068]","[9000, 4500]","[0, 1000]"
670,[2066],28,0,500.00,"[5449, 697, 1765]","[7500, 9000, 8500]","[0, 1000, 1000]"
671,[2067],28,0,500.00,"[5449, 1765]","[7500, 8500]","[0, 1000]"
672,[272],28,0,500.00,[5449],[7500],[0]
673,[273],28,0,500.00,[5449],[7500],[1000]
674,[274],28,0,500.00,[],[],[]
675,[275],28,0,500.00,[],[],[]
676,[276],28,0,500.00,[],[],[]
677,[277],28,0,500.00,[],[],[]
678,[278],28,0,500.00,[],[],[]
679,[279],28,0,500.00,[],[],[]
680,[280],28,0,500.00,[],[],[]
681,[281],28,0,500.00,[],[],[]
682,[282],28,0,500.00,[],[],[]
683,[283],28,0,500.00,[],[],[]
684,[284],28,0,500.00,[],[],[]
685,[285],28,0,500.00,[4881],[1000],[1000]
686,[286],28,0,500.00,"[1825, 3419, 4881]","[500, 500, 1000]","[1000, 1000, 1000]"
687,[287],28,0,500.00,[],[],[]
688,"[376, 2592, 3463]",29,1,0.00,[717],[12000],[0]
689,[1246],29,0,500.00,[717],[12000],[1000]
690,[1245],29,0,500.00,[],[],[]
691,[1244],29,0,500.00,[],[],[]
692,[1243],29,0,500.00,[],[],[]
693,[1242],29,0,500.00,[],[],[]
694,[1241],29,0,500.00,[],[],[]
695,[1240],29,0,500.00,[],[],[]
696,[1239],29,0,500.00,[],[],[]
697,[2361],29,0,500.00,[],[],[]
698,[2362],29,0,500.00,[],[],[]
699,[2363],29,0,500.00,[],[],[]
700,[2364],29,0,500.00,[],[],[]
701,[2365],29,0,500.00,[],[],[]
702,[2366],29,0,500.00,[],[],[]
703,[2367],29,0,500.00,[],[],[]
704,[2368],29,0,500.00,[],[],[]
705,[2369],29,0,500.00,[],[],[]
706,[2370],29,0,500.00,[],[],[]
707,[2371],29,0,500.00,[],[],[]
708,[2372],29,0,500.00,[],[],[]
709,[2373],29,0,500.00,"[3699, 316, 2301]","[500, 500, 500]","[0, 0, 0]"
710,[2374],29,0,500.00,"[3699, 316, 2301]","[500, 500, 500]","[0, 0, 0]"
711,[2375],29,0,500.00,"[3401, 4176, 3699, 316, 2301]","[500, 500, 500, 500, 500]","[1000, 1000, 0, 0, 0]"
712,[2376],29,0,500.00,[],[],[]
713,"[2819, 1948, 1051, 180]",30,1,0.00,[743],[14000],[0]
714,[1949],30,0,500.00,[743],[14000],[1000]
715,[1950],30,0,500.00,"[5730, 2963, 2510]","[13000, 6000, 6500]","[1000, 1000, 1000]"
716,[1951],30,0,500.00,"[6153, 5730]","[3500, 13000]","[1000, 1000]"
717,[1952],30,0,500.00,[6450],[11000],[0]
718,[1953],30,0,500.00,[6450],[11000],[0]
719,[1954],30,0,500.00,[6450],[11000],[0]
720,[1955],30,0,500.00,[6450],[11000],[1000]
721,[1956],30,0,500.00,"[6835, 4350]","[9000, 10000]","[0, 1000]"
722,[1957],30,0,500.00,"[6835, 4350]","[9000, 10000]","[0, 1000]"
723,[442],30,0,500.00,"[6835, 2079]","[9000, 8000]","[0, 0]"
724,[443],30,0,500.00,"[6835, 2079]","[9000, 8000]","[1000, 0]"
725,[444],30,0,500.00,[2079],[8000],[0]
726,[445],30,0,500.00,[2079],[8000],[1000]
727,[446],30,0,500.00,[],[],[]
728,[447],30,0,500.00,[],[],[]
729,[448],30,0,500.00,[],[],[]
730,[449],30,0,500.00,[],[],[]
731,[450],30,0,500.00,[],[],[]
732,[451],30,0,500.00,[],[],[]
733,[452],30,0,500.00,[],[],[]
734,[453],30,0,500.00,[119],[3500],[1000]
735,[454],30,0,500.00,[119],[3500],[1000]
736,[455],30,0,500.00,[],[],[]
737,[456],30,0,500.00,[],[],[]
738,[457],30,0,500.00,"[773, 1261]","[500, 500]","[0, 0]"
739,[458],30,0,500.00,"[773, 1261]","[500, 500]","[0, 0]"
740,[459],30,0,500.00,"[773, 1261]","[500, 500]","[0, 0]"
741,[460],30,0,500.00,[],[],[]
742,"[1330, 459, 3350, 2479]",31,1,0.00,[773],[8500],[0]
743,[3349],31,0,500.00,"[6226, 773]","[8000, 8500]","[1000, 1000]"
744,[3348],31,0,500.00,"[6226, 988]","[8000, 6500]","[1000, 0]"
745,[3347],31,0,500.00,[988],[6500],[0]
746,[3346],31,0,500.00,[988],[6500],[0]
747,[3345],31,0,500.00,[988],[6500],[1000]
748,[3344],31,0,500.00,[],[],[]
749,[3343],31,0,500.00,[],[],[]
750,[3342],31,0,500.00,"[4442, 3652]","[3500, 3500]","[0, 0]"
751,[3341],31,0,500.00,"[3537, 4442, 3652, 5286]","[3000, 3500, 3500, 3000]","[0, 0, 0, 0]"
752,[3340],31,0,500.00,"[3652, 5286, 3537, 1943, 4442]","[3500, 3000, 3000, 2500, 3500]","[1000, 0, 0, 0, 1000]"
753,[3339],31,0,500.00,"[3537, 5196, 5286]","[3000, 3000, 3000]","[1000, 1000, 0]"
754,[1010],31,0,500.00,"[3537, 5196, 5286, 1943]","[3000, 3000, 3000, 2500]","[1000, 1000, 1000, 1000]"
755,[1009],31,0,500.00,"[1213, 3205, 1943]","[1000, 2000, 2500]","[0, 1000, 1000]"
756,[1008],31,0,500.00,"[1213, 3205]","[1000, 2000]","[0, 1000]"
757,[1007],31,0,500.00,[1213],[1000],[0]
758,[1006],31,0,500.00,"[1300, 1213]","[500, 1000]","[1000, 1000]"
759,[1005],31,0,500.00,[],[],[]
760,"[2752, 1881, 1628, 757]",32,1,0.00,"[792, 4570]","[17000, 16000]","[0, 0]"
761,[758],32,0,500.00,[792],[17000],[1000]
762,[759],32,0,500.00,[],[],[]
763,[760],32,0,500.00,[4970],[14500],[0]
764,[761],32,0,500.00,"[3441, 4970]","[10000, 14500]","[1000, 0]"
765,[762],32,0,500.00,"[3441, 4970]","[10000, 14500]","[1000, 1000]"
766,[763],32,0,500.00,[],[],[]
767,[764],32,0,500.00,[5327],[10500],[1000]
768,[765],32,0,500.00,[],[],[]
769,[766],32,0,500.00,[],[],[]
770,[767],32,0,500.00,[],[],[]
771,[768],32,0,500.00,[],[],[]
772,[769],32,0,500.00,"[3842, 2525]","[10000, 9000]","[0, 0]"
773,[770],32,0,500.00,[3842],[10000],[0]
774,[771],32,0,500.00,[3842],[10000],[0]
775,[3157],32,0,500.00,[3842],[10000],[1000]
776,[3156],32,0,500.00,[],[],[]
777,[3155],32,0,500.00,[],[],[]
778,[3154],32,0,500.00,[],[],[]
779,[3153],32,0,500.00,[],[],[]
780,[3152],32,0,500.00,[],[],[]
781,[3151],32,0,500.00,[],[],[]
782,[3150],32,0,500.00,[],[],[]
783,[3149],32,0,500.00,"[3933, 5590]","[4500, 5500]","[0, 1000]"
784,[3148],32,0,500.00,"[3933, 5590]","[4500, 5500]","[0, 1000]"
785,[3147],32,0,500.00,[3933],[4500],[0]
786,[3146],32,0,500.00,[3933],[4500],[1000]
787,[3145],32,0,500.00,[],[],[]
788,[3144],32,0,500.00,[],[],[]
789,[3143],32,0,500.00,[],[],[]
790,[3142],32,0,500.00,"[6626, 5868]","[2000, 2000]","[1000, 1000]"
791,[3141],32,0,500.00,"[6626, 5868]","[2000, 2000]","[1000, 1000]"
792,[3140],32,0,500.00,[],[],[]
793,[3139],32,0,500.00,[1953],[500],[1000]
794,[3138],32,0,500.00,[],[],[]
795,"[521, 3468, 2597]",33,1,0.00,"[828, 5094]","[10500, 5500]","[0, 1000]"
796,[1391],33,0,500.00,"[828, 5094]","[10500, 5500]","[1000, 1000]"
797,[1390],33,0,500.00,[],[],[]
798,[1389],33,0,500.00,[],[],[]
799,[1388],33,0,500.00,[],[],[]
800,[1387],33,0,500.00,[6398],[8000],[1000]
801,[1386],33,0,500.00,[6398],[8000],[1000]
802,[1385],33,0,500.00,[],[],[]
803,[1384],33,0,500.00,[6999],[6500],[1000]
804,[1383],33,0,500.00,[6999],[6500],[1000]
805,[1382],33,0,500.00,[],[],[]
806,[1381],33,0,500.00,[],[],[]
807,[1380],33,0,500.00,[],[],[]
808,[1379],33,0,500.00,[974],[3000],[0]
809,[1378],33,0,500.00,"[6971, 974]","[3500, 3000]","[1000, 0]"
810,[1377],33,0,500.00,"[6971, 974]","[3500, 3000]","[1000, 0]"
811,[2163],33,0,500.00,[974],[3000],[1000]
812,[2164],33,0,500.00,[],[],[]
813,[2165],33,0,500.00,[1328],[500],[0]
814,[2166],33,0,500.00,"[1328, 3870]","[500, 1000]","[0, 1000]"
815,[2167],33,0,500.00,"[1328, 3870]","[500, 1000]","[0, 1000]"
816,[2168],33,0,500.00,[],[],[]
817,"[3163, 947, 76, 2292]",34,1,0.00,[851],[6500],[0]
818,[2293],34,0,500.00,[851],[6500],[1000]
819,[2294],34,0,500.00,[],[],[]
820,[2295],34,0,500.00,[],[],[]
821,[2296],34,0,500.00,[],[],[]
822,[2297],34,0,500.00,[],[],[]
823,[222],34,0,500.00,[],[],[]
824,[223],34,0,500.00,[],[],[]
825,[224],34,0,500.00,[],[],[]
826,[225],34,0,500.00,[],[],[]
827,[226],34,0,500.00,[],[],[]
828,[227],34,0,500.00,[],[],[]
829,[228],34,0,500.00,"[3419, 4611]","[500, 500]","[1000, 1000]"
830,[229],34,0,500.00,[],[],[]
831,"[962, 91, 2758, 1887]",35,1,0.00,[866],[13500],[0]
832,[1888],35,0,500.00,[866],[13500],[1000]
833,[1889],35,0,500.00,[],[],[]
834,[1890],35,0,500.00,[743],[11000],[0]
835,[1891],35,0,500.00,[],[],[]
836,[1892],35,0,500.00,[5730],[10000],[0]
837,[1893],35,0,500.00,[5730],[10000],[0]
838,[1894],35,0,500.00,[5730],[10000],[1000]
839,[295],35,0,500.00,[5730],[10000],[1000]
840,[296],35,0,500.00,[],[],[]
841,[297],35,0,500.00,[],[],[]
842,[298],35,0,500.00,"[1765, 6279]","[8000, 8000]","[1000, 1000]"
843,[299],35,0,500.00,"[1765, 6279]","[8000, 8000]","[1000, 1000]"
844,[300],35,0,500.00,[5449],[7000],[1000]
845,[301],35,0,500.00,[5449],[7000],[1000]
846,[302],35,0,500.00,[],[],[]
847,[303],35,0,500.00,[],[],[]
848,[304],35,0,500.00,[],[],[]
849,[305],35,0,500.00,[],[],[]
850,[306],35,0,500.00,[],[],[]
851,[307],35,0,500.00,[],[],[]
852,[308],35,0,500.00,[],[],[]
853,[309],35,0,500.00,[],[],[]
854,[310],35,0,500.00,[],[],[]
855,[311],35,0,500.00,[],[],[]
856,[312],35,0,500.00,[1917],[1000],[1000]
857,[313],35,0,500.00,"[5818, 988, 1917]","[500, 500, 1000]","[1000, 1000, 1000]"
858,[314],35,0,500.00,[],[],[]
859,"[2880, 2009, 1140, 269]",36,1,0.00,"[6153, 1150, 895]","[3500, 8500, 8500]","[0, 1000, 0]"
860,[1139],36,0,500.00,"[6153, 5562, 5730, 895]","[3500, 7000, 7000, 8500]","[1000, 0, 0, 1000]"
861,[1138],36,0,500.00,"[2233, 5562, 5730, 3463]","[6500, 7000, 7000, 6500]","[0, 0, 0, 0]"
862,[1137],36,0,500.00,"[5730, 3463, 4237, 2233, 5562]","[7000, 6500, 7000, 6500, 7000]","[0, 0, 1000, 0, 0]"
863,[1136],36,0,500.00,"[5730, 3463, 4237, 2233, 5562]","[7000, 6500, 7000, 6500, 7000]","[1000, 0, 1000, 0, 1000]"
864,[1894],36,0,500.00,"[2233, 3463]","[6500, 6500]","[1000, 1000]"
865,[1895],36,0,500.00,[],[],[]
866,[1896],36,0,500.00,[],[],[]
867,[1897],36,0,500.00,[398],[4500],[1000]
868,[1898],36,0,500.00,"[2802, 398]","[4000, 4500]","[1000, 1000]"
869,[1899],36,0,500.00,[2802],[4000],[1000]
870,[1900],36,0,500.00,[5719],[2000],[0]
871,[1901],36,0,500.00,[5719],[2000],[0]
872,[1902],36,0,500.00,[5719],[2000],[0]
873,[1903],36,0,500.00,"[1897, 1798, 5719]","[500, 1500, 2000]","[0, 1000, 1000]"
874,[1904],36,0,500.00,"[2425, 5957, 1798, 1897]","[1000, 1000, 1500, 500]","[1000, 1000, 1000, 0]"
875,[1905],36,0,500.00,"[2425, 6506, 5957, 1897]","[1000, 500, 1000, 500]","[1000, 1000, 1000, 0]"
876,[1906],36,0,500.00,[],[],[]
877,"[360, 2999, 2128, 1231]",37,1,0.00,"[2913, 914, 4646]","[4000, 4500, 3500]","[0, 0, 1000]"
878,[2129],37,0,500.00,"[2913, 914, 4646]","[4000, 4500, 3500]","[1000, 1000, 1000]"
879,[2130],37,0,500.00,[4646],[3500],[1000]
880,[2131],37,0,500.00,[],[],[]
881,[2132],37,0,500.00,[],[],[]
882,[477],37,0,500.00,[],[],[]
883,[478],37,0,500.00,"[3913, 5590]","[500, 500]","[0, 0]"
884,[479],37,0,500.00,"[3913, 5590]","[500, 500]","[0, 0]"
885,[480],37,0,500.00,"[3913, 3933, 5590]","[500, 500, 500]","[0, 1000, 0]"
886,[481],37,0,500.00,[],[],[]
887,"[904, 33, 2756, 1885]",38,1,0.00,"[2321, 866, 4100, 925]","[22000, 13500, 9500, 23500]","[0, 0, 0, 0]"
888,[1886],38,0,500.00,"[6384, 2321, 866, 925]","[6000, 22000, 13500, 23500]","[0, 1000, 0, 1000]"
889,[1887],38,0,500.00,"[3745, 866]","[13500, 13500]","[0, 0]"
890,[1888],38,0,500.00,[866],[13500],[1000]
891,[1889],38,0,500.00,[],[],[]
892,[1890],38,0,500.00,"[5151, 4237, 743]","[13000, 8500, 14000]","[0, 0, 0]"
893,[1891],38,0,500.00,"[3463, 4424, 4237, 2233, 5151]","[15000, 8000, 8500, 11000, 13000]","[1000, 1000, 0, 0, 0]"
894,[1892],38,0,500.00,"[5730, 3463, 4424, 4237, 2233, 5562, 5151]","[19000, 15000, 8000, 8500, 11000, 13000, 13000]","[0, 1000, 1000, 0, 0, 0, 1000]"
895,[1893],38,0,500.00,"[5730, 3463, 4811, 4237, 2233, 5562]","[19000, 15000, 14000, 8500, 11000, 13000]","[0, 1000, 1000, 1000, 0, 0]"
896,[1894],38,0,500.00,"[2233, 5562, 4811, 5730]","[11000, 13000, 14000, 19000]","[1000, 1000, 1000, 1000]"
897,[1895],38,0,500.00,"[81, 2367]","[5500, 10000]","[1000, 1000]"
898,[1896],38,0,500.00,"[81, 6450, 2894, 2367]","[5500, 16000, 8500, 10000]","[1000, 0, 1000, 1000]"
899,[1897],38,0,500.00,"[398, 2894]","[10500, 8500]","[0, 1000]"
900,[1898],38,0,500.00,"[2802, 398]","[11000, 10500]","[1000, 0]"
901,[1899],38,0,500.00,"[2802, 398]","[11000, 10500]","[1000, 1000]"
902,[1900],38,0,500.00,[5719],[4500],[0]
903,[1901],38,0,500.00,[5719],[4500],[0]
904,[1902],38,0,500.00,[5719],[4500],[0]
905,[1903],38,0,500.00,[5719],[4500],[1000]
906,[1904],38,0,500.00,[5849],[8500],[1000]
907,[1905],38,0,500.00,"[5849, 6506]","[8500, 10500]","[1000, 0]"
908,[1906],38,0,500.00,"[5849, 6506]","[8500, 10500]","[1000, 0]"
909,[1907],38,0,500.00,[6506],[10500],[0]
910,[1908],38,0,500.00,[6506],[10500],[1000]
911,[1909],38,0,500.00,[],[],[]
912,[1910],38,0,500.00,[],[],[]
913,[759],38,0,500.00,[],[],[]
914,[760],38,0,500.00,"[5413, 2134]","[10000, 10000]","[1000, 1000]"
915,[761],38,0,500.00,"[5413, 2134]","[10000, 10000]","[1000, 1000]"
916,[762],38,0,500.00,[],[],[]
917,[763],38,0,500.00,[3958],[7500],[0]
918,[764],38,0,500.00,[3958],[7500],[0]
919,[765],38,0,500.00,[3958],[7500],[0]
920,[766],38,0,500.00,[3958],[7500],[1000]
921,[767],38,0,500.00,[],[],[]
922,[768],38,0,500.00,[],[],[]
923,[769],38,0,500.00,[],[],[]
924,[770],38,0,500.00,[],[],[]
925,[771],38,0,500.00,[],[],[]
926,[772],38,0,500.00,[],[],[]
927,[773],38,0,500.00,[2301],[3500],[1000]
928,[774],38,0,500.00,[2301],[3500],[1000]
929,[775],38,0,500.00,[],[],[]
930,[776],38,0,500.00,[],[],[]
931,[777],38,0,500.00,[5606],[500],[0]
932,[778],38,0,500.00,[5606],[500],[0]
933,[779],38,0,500.00,"[7033, 1170, 5606, 30]","[500, 500, 500, 500]","[1000, 1000, 0, 1000]"
934,[780],38,0,500.00,[],[],[]
935,"[1377, 506, 3033, 2162]",39,1,0.00,"[6971, 974]","[6500, 6000]","[1000, 0]"
936,[1376],39,0,500.00,[974],[6000],[1000]
937,[1375],39,0,500.00,[],[],[]
938,[1374],39,0,500.00,[],[],[]
939,[1373],39,0,500.00,[],[],[]
940,[1372],39,0,500.00,[],[],[]
941,[1371],39,0,500.00,[5268],[2000],[0]
942,[1989],39,0,500.00,[5268],[2000],[0]
