OD_id,origin_id,destination_id,order_number,lambda
980,3,224,479,0.007826797
981,68,204,479,0.007826797
982,236,393,478,0.007810458
983,27,439,478,0.007810458
984,156,27,478,0.007810458
985,588,123,477,0.007794118
986,522,77,477,0.007794118
987,588,68,477,0.007794118
988,84,331,476,0.007777778
989,80,230,476,0.007777778
990,335,586,476,0.007777778
991,614,80,476,0.007777778
992,236,379,476,0.007777778
993,77,131,476,0.007777778
994,310,302,475,0.007761438
995,393,80,475,0.007761438
996,353,224,474,0.007745098
997,335,479,474,0.007745098
998,107,77,474,0.007745098
999,380,302,474,0.007745098
1000,80,397,474,0.007745098
1001,588,582,474,0.007745098
1002,230,32,473,0.007728758
1003,32,380,472,0.007712418
1004,663,16,472,0.007712418
1005,588,6,472,0.007712418
1006,68,123,472,0.007712418
1007,582,230,471,0.007696078
1008,331,11,470,0.007679739
1009,311,313,470,0.007679739
1010,224,224,470,0.007679739
1011,314,34,469,0.007663399
1012,398,27,469,0.007663399
1013,335,609,469,0.007663399
1014,20,14,469,0.007663399
1015,236,353,468,0.007647059
1016,522,32,468,0.007647059
1017,582,313,468,0.007647059
1018,30,20,468,0.007647059
1019,16,230,468,0.007647059
1020,80,353,467,0.007630719
1021,582,131,467,0.007630719
1022,314,26,467,0.007630719
1023,522,331,466,0.007614379
1024,80,522,466,0.007614379
1025,582,3,465,0.007598039
1026,397,331,465,0.007598039
1027,380,243,464,0.007581699
1028,663,380,464,0.007581699
1029,479,105,464,0.007581699
1030,582,558,464,0.007581699
1031,130,380,464,0.007581699
1032,314,114,463,0.007565359
1033,80,236,463,0.007565359
1034,68,723,462,0.00754902
1035,27,54,462,0.00754902
1036,105,404,462,0.00754902
1037,250,80,462,0.00754902
1038,77,663,462,0.00754902
1039,353,84,462,0.00754902
1040,236,335,462,0.00754902
1041,32,20,462,0.00754902
1042,50,27,462,0.00754902
1043,314,640,461,0.00753268
1044,9,48,461,0.00753268
1045,105,497,461,0.00753268
1046,535,582,460,0.00751634
1047,48,471,460,0.00751634
1048,331,443,460,0.00751634
1049,224,302,460,0.00751634
1050,33,230,459,0.0075
1051,314,121,459,0.0075
1052,311,379,459,0.0075
1053,80,394,459,0.0075
1054,280,224,458,0.00748366
1055,130,68,458,0.00748366
1056,9,311,458,0.00748366
1057,311,68,458,0.00748366
1058,311,588,458,0.00748366
1059,311,107,457,0.00746732
1060,130,80,456,0.00745098
1061,77,80,456,0.00745098
1062,393,331,455,0.007434641
1063,33,16,455,0.007434641
1064,123,80,454,0.007418301
1065,380,522,454,0.007418301
1066,230,471,454,0.007418301
1067,15,27,454,0.007418301
1068,10,230,453,0.007401961
1069,30,27,453,0.007401961
1070,10,331,453,0.007401961
1071,379,224,453,0.007401961
1072,16,353,452,0.007385621
1073,335,295,452,0.007385621
1074,27,632,452,0.007385621
1075,15,20,452,0.007385621
1076,32,354,452,0.007385621
1077,105,141,451,0.007369281
1078,3,16,451,0.007369281
1079,380,107,451,0.007369281
1080,9,68,451,0.007369281
1081,10,353,451,0.007369281
1082,522,558,451,0.007369281
1083,596,314,451,0.007369281
1084,609,27,450,0.007352941
1085,314,609,450,0.007352941
1086,588,354,449,0.007336601
1087,26,26,448,0.007320261
1088,348,335,448,0.007320261
1089,105,145,448,0.007320261
1090,367,311,448,0.007320261
1091,123,33,448,0.007320261
1092,3,331,448,0.007320261
1093,588,367,448,0.007320261
1094,663,80,447,0.007303922
1095,130,314,447,0.007303922
1096,532,280,447,0.007303922
1097,11,27,447,0.007303922
1098,335,535,447,0.007303922
1099,596,393,447,0.007303922
1100,331,609,446,0.007287582
1101,313,393,446,0.007287582
1102,243,27,446,0.007287582
1103,310,16,446,0.007287582
1104,532,105,446,0.007287582
1105,380,219,446,0.007287582
1106,80,613,445,0.007271242
1107,68,311,445,0.007271242
1108,582,663,444,0.007254902
1109,3,9,444,0.007254902
1110,532,25,444,0.007254902
1111,535,105,444,0.007254902
1112,230,588,444,0.007254902
1113,230,9,444,0.007254902
1114,588,311,444,0.007254902
1115,84,77,443,0.007238562
1116,280,443,443,0.007238562
1117,224,131,443,0.007238562
1118,532,529,443,0.007238562
1119,463,27,442,0.007222222
1120,230,354,442,0.007222222
1121,123,335,442,0.007222222
1122,582,77,441,0.007205882
1123,314,529,441,0.007205882
1124,224,311,441,0.007205882
1125,80,393,441,0.007205882
1126,588,97,441,0.007205882
1127,582,394,440,0.007189542
1128,280,380,440,0.007189542
1129,9,394,440,0.007189542
1130,236,26,440,0.007189542
1131,3,310,439,0.007173203
1132,6,310,439,0.007173203
1133,68,379,439,0.007173203
1134,196,314,439,0.007173203
1135,219,224,439,0.007173203
1136,3,313,437,0.007140523
1137,26,443,437,0.007140523
1138,313,219,437,0.007140523
1139,588,379,437,0.007140523
1140,280,219,437,0.007140523
1141,80,379,436,0.007124183
1142,335,328,436,0.007124183
1143,314,532,436,0.007124183
1144,224,219,436,0.007124183
1145,535,224,436,0.007124183
1146,32,6,436,0.007124183
1147,655,158,436,0.007124183
1148,27,552,435,0.007107843
1149,280,105,434,0.007091503
1150,9,123,434,0.007091503
1151,26,224,434,0.007091503
1152,9,393,434,0.007091503
1153,224,335,434,0.007091503
1154,367,331,433,0.007075163
1155,9,663,433,0.007075163
1156,105,427,433,0.007075163
1157,10,379,433,0.007075163
1158,224,158,433,0.007075163
1159,68,334,433,0.007075163
1160,562,310,433,0.007075163
1161,354,9,432,0.007058824
1162,32,145,432,0.007058824
1163,80,443,432,0.007058824
1164,274,27,432,0.007058824
1165,224,68,432,0.007058824
1166,95,27,432,0.007058824
1167,77,265,432,0.007058824
1168,9,219,431,0.007042484
1169,335,15,431,0.007042484
1170,9,6,431,0.007042484
1171,6,335,430,0.007026144
1172,224,243,429,0.007009804
1173,236,77,429,0.007009804
1174,471,314,429,0.007009804
1175,314,243,429,0.007009804
1176,367,335,429,0.007009804
1177,9,655,428,0.006993464
1178,250,397,428,0.006993464
1179,105,15,428,0.006993464
1180,367,9,427,0.006977124
1181,10,123,427,0.006977124
1182,107,353,427,0.006977124
1183,582,689,427,0.006977124
1184,107,9,427,0.006977124
1185,9,230,427,0.006977124
1186,314,250,427,0.006977124
1187,582,348,426,0.006960784
1188,463,314,426,0.006960784
1189,529,243,426,0.006960784
1190,443,16,426,0.006960784
1191,397,367,426,0.006960784
1192,224,522,426,0.006960784
1193,497,27,426,0.006960784
1194,295,473,425,0.006944444
1195,532,353,425,0.006944444
1196,501,158,425,0.006944444
1197,230,522,424,0.006928105
1198,335,243,424,0.006928105
1199,77,264,423,0.006911765
1200,331,107,423,0.006911765
1201,443,84,423,0.006911765
1202,68,354,423,0.006911765
1203,331,32,423,0.006911765
1204,543,27,423,0.006911765
1205,331,331,423,0.006911765
1206,27,502,422,0.006895425
1207,105,674,422,0.006895425
1208,380,404,422,0.006895425
1209,84,529,422,0.006895425
1210,473,367,422,0.006895425
1211,9,10,422,0.006895425
1212,77,535,421,0.006879085
1213,230,95,421,0.006879085
1214,522,219,421,0.006879085
1215,314,497,421,0.006879085
1216,32,33,420,0.006862745
1217,394,105,420,0.006862745
1218,380,334,420,0.006862745
1219,236,354,419,0.006846405
1220,328,27,419,0.006846405
1221,331,522,419,0.006846405
1222,265,27,419,0.006846405
1223,26,25,418,0.006830065
1224,313,348,418,0.006830065
1225,6,31,418,0.006830065
1226,479,80,418,0.006830065
1227,68,15,417,0.006813725
1228,397,314,417,0.006813725
1229,95,314,417,0.006813725
1230,32,31,417,0.006813725
1231,302,16,417,0.006813725
1232,33,9,417,0.006813725
1233,582,588,416,0.006797386
1234,314,158,416,0.006797386
1235,380,77,416,0.006797386
1236,80,367,415,0.006781046
1237,84,16,415,0.006781046
1238,311,131,415,0.006781046
1239,582,307,415,0.006781046
1240,48,380,415,0.006781046
1241,107,84,415,0.006781046
1242,107,311,415,0.006781046
1243,105,535,415,0.006781046
1244,196,27,415,0.006781046
1245,230,367,414,0.006764706
1246,27,544,414,0.006764706
1247,302,32,414,0.006764706
1248,105,97,414,0.006764706
1249,473,689,414,0.006764706
1250,6,204,414,0.006764706
1251,26,532,413,0.006748366
1252,16,10,413,0.006748366
1253,105,689,413,0.006748366
1254,310,354,413,0.006748366
1255,158,224,413,0.006748366
1256,532,224,413,0.006748366
1257,479,302,412,0.006732026
1258,582,655,412,0.006732026
1259,9,31,412,0.006732026
1260,353,280,412,0.006732026
1261,307,27,412,0.006732026
1262,674,314,412,0.006732026
1263,123,353,412,0.006732026
1264,311,77,412,0.006732026
1265,522,588,411,0.006715686
1266,32,522,411,0.006715686
1267,586,380,411,0.006715686
1268,314,2,411,0.006715686
1269,33,31,410,0.006699346
1270,479,310,410,0.006699346
1271,335,398,410,0.006699346
1272,582,674,410,0.006699346
1273,655,353,410,0.006699346
1274,596,354,410,0.006699346
1275,473,131,410,0.006699346
1276,335,54,409,0.006683007
1277,9,131,409,0.006683007
1278,501,80,409,0.006683007
1279,56,105,409,0.006683007
1280,302,331,408,0.006666667
1281,33,479,408,0.006666667
1282,314,141,408,0.006666667
1283,95,582,408,0.006666667
1284,27,560,407,0.006650327
1285,77,497,407,0.006650327
1286,16,655,407,0.006650327
1287,614,224,407,0.006650327
1288,224,33,407,0.006650327
1289,80,11,407,0.006650327
1290,310,230,407,0.006650327
1291,463,224,407,0.006650327
1292,105,463,407,0.006650327
1293,314,5,406,0.006633987
1294,479,33,406,0.006633987
1295,77,463,406,0.006633987
1296,130,335,406,0.006633987
1297,313,394,405,0.006617647
1298,84,224,405,0.006617647
1299,532,16,405,0.006617647
1300,130,582,405,0.006617647
1301,9,638,404,0.006601307
1302,68,295,404,0.006601307
1303,638,314,404,0.006601307
1304,6,123,404,0.006601307
1305,498,80,404,0.006601307
1306,558,16,404,0.006601307
1307,10,354,404,0.006601307
1308,9,84,404,0.006601307
1309,582,295,404,0.006601307
1310,311,394,404,0.006601307
1311,68,302,403,0.006584967
1312,498,353,403,0.006584967
1313,16,473,403,0.006584967
1314,479,380,403,0.006584967
1315,582,479,403,0.006584967
1316,307,314,402,0.006568627
1317,77,31,402,0.006568627
1318,614,158,402,0.006568627
1319,552,27,402,0.006568627
1320,310,331,402,0.006568627
1321,331,586,402,0.006568627
1322,236,334,401,0.006552288
1323,236,9,401,0.006552288
1324,335,532,401,0.006552288
1325,353,331,401,0.006552288
1326,77,295,401,0.006552288
1327,10,302,401,0.006552288
1328,10,33,401,0.006552288
1329,558,105,401,0.006552288
1330,130,9,401,0.006552288
1331,397,394,401,0.006552288
1332,158,27,400,0.006535948
1333,26,655,400,0.006535948
1334,313,50,400,0.006535948
1335,475,582,400,0.006535948
1336,414,380,400,0.006535948
1337,77,348,400,0.006535948
1338,313,397,400,0.006535948
1339,32,353,400,0.006535948
1340,16,379,400,0.006535948
1341,107,473,400,0.006535948
1342,582,97,399,0.006519608
1343,25,158,399,0.006519608
1344,302,123,399,0.006519608
1345,27,605,399,0.006519608
1346,558,80,398,0.006503268
1347,16,77,398,0.006503268
1348,638,27,398,0.006503268
1349,663,9,398,0.006503268
1350,380,131,398,0.006503268
1351,367,393,397,0.006486928
1352,380,588,397,0.006486928
1353,380,48,397,0.006486928
1354,674,219,397,0.006486928
1355,331,33,397,0.006486928
1356,522,302,397,0.006486928
1357,311,48,396,0.006470588
1358,16,331,396,0.006470588
1359,380,498,396,0.006470588
1360,84,582,396,0.006470588
1361,280,314,396,0.006470588
1362,311,3,396,0.006470588
1363,33,313,396,0.006470588
1364,380,68,396,0.006470588
1365,331,131,395,0.006454248
1366,295,582,395,0.006454248
1367,353,582,395,0.006454248
1368,398,80,395,0.006454248
1369,84,314,395,0.006454248
1370,596,394,394,0.006437908
1371,224,77,394,0.006437908
1372,6,14,394,0.006437908
1373,367,379,394,0.006437908
1374,33,380,394,0.006437908
1375,331,250,394,0.006437908
1376,230,393,393,0.006421569
1377,311,95,393,0.006421569
1378,596,77,393,0.006421569
1379,48,105,393,0.006421569
1380,3,471,393,0.006421569
1381,107,123,392,0.006405229
1382,674,105,392,0.006405229
1383,588,31,392,0.006405229
1384,130,10,392,0.006405229
1385,3,311,391,0.006388889
1386,582,334,391,0.006388889
1387,68,353,391,0.006388889
1388,443,394,391,0.006388889
1389,250,367,391,0.006388889
1390,335,689,391,0.006388889
1391,313,295,390,0.006372549
1392,130,353,390,0.006372549
1393,32,311,390,0.006372549
1394,68,131,390,0.006372549
1395,310,32,390,0.006372549
1396,314,614,390,0.006372549
1397,348,380,390,0.006372549
1398,32,95,390,0.006372549
1399,105,385,390,0.006372549
1400,311,471,390,0.006372549
1401,335,196,390,0.006372549
1402,48,310,390,0.006372549
1403,236,311,390,0.006372549
1404,68,219,389,0.006356209
1405,107,596,389,0.006356209
1406,558,158,389,0.006356209
1407,236,131,389,0.006356209
1408,16,558,388,0.006339869
1409,105,723,388,0.006339869
1410,473,558,388,0.006339869
1411,32,379,388,0.006339869
1412,32,14,388,0.006339869
1413,97,314,388,0.006339869
1414,331,313,388,0.006339869
1415,77,25,387,0.006323529
1416,105,196,387,0.006323529
1417,479,230,387,0.006323529
1418,77,385,386,0.00630719
1419,9,310,386,0.00630719
1420,280,498,386,0.00630719
1421,302,379,386,0.00630719
1422,6,380,386,0.00630719
1423,479,31,386,0.00630719
1424,314,632,386,0.00630719
1425,498,224,385,0.00629085
1426,2,314,385,0.00629085
1427,56,582,385,0.00629085
1428,310,335,385,0.00629085
1429,663,473,385,0.00629085
1430,310,397,384,0.00627451
1431,532,314,384,0.00627451
1432,348,314,384,0.00627451
1433,107,331,384,0.00627451
1434,443,498,384,0.00627451
1435,9,307,384,0.00627451
1436,353,219,383,0.00625817
1437,27,414,383,0.00625817
1438,84,393,383,0.00625817
1439,663,310,383,0.00625817
1440,596,224,382,0.00624183
1441,632,27,382,0.00624183
1442,105,475,382,0.00624183
1443,10,9,382,0.00624183
1444,663,230,382,0.00624183
1445,379,310,381,0.00622549
1446,331,588,381,0.00622549
1447,314,64,381,0.00622549
1448,397,354,381,0.00622549
1449,68,95,381,0.00622549
1450,588,295,381,0.00622549
1451,393,379,381,0.00622549
1452,27,117,380,0.00620915
1453,9,558,380,0.00620915
1454,311,6,380,0.00620915
1455,335,307,380,0.00620915
1456,663,32,380,0.00620915
1457,84,367,379,0.00619281
1458,380,280,379,0.00619281
1459,397,353,379,0.00619281
1460,33,32,379,0.00619281
1461,27,156,378,0.006176471
1462,9,9,378,0.006176471
1463,532,219,378,0.006176471
1464,354,331,378,0.006176471
1465,640,314,378,0.006176471
1466,302,335,378,0.006176471
1467,130,158,378,0.006176471
1468,397,335,378,0.006176471
1469,84,107,377,0.006160131
1470,131,314,377,0.006160131
1471,9,723,377,0.006160131
1472,335,158,377,0.006160131
1473,314,30,377,0.006160131
1474,32,158,376,0.006143791
1475,3,123,376,0.006143791
1476,311,11,376,0.006143791
1477,9,3,376,0.006143791
1478,33,302,376,0.006143791
1479,498,16,376,0.006143791
1480,196,20,376,0.006143791
1481,331,48,376,0.006143791
1482,219,380,375,0.006127451
1483,353,77,375,0.006127451
1484,26,280,375,0.006127451
1485,379,16,375,0.006127451
1486,367,310,375,0.006127451
1487,353,394,375,0.006127451
1488,16,335,374,0.006111111
1489,123,219,374,0.006111111
1490,68,558,374,0.006111111
1491,535,331,374,0.006111111
1492,105,264,374,0.006111111
1493,10,311,374,0.006111111
1494,640,68,373,0.006094771
1495,353,397,373,0.006094771
1496,9,532,373,0.006094771
1497,230,310,373,0.006094771
1498,32,204,373,0.006094771
1499,11,105,373,0.006094771
1500,335,674,373,0.006094771
1501,562,224,373,0.006094771
1502,3,354,372,0.006078431
1503,311,443,372,0.006078431
1504,224,529,372,0.006078431
1505,105,414,372,0.006078431
1506,443,26,371,0.006062092
1507,522,10,371,0.006062092
1508,68,367,371,0.006062092
1509,596,107,371,0.006062092
1510,80,243,371,0.006062092
1511,596,16,371,0.006062092
1512,123,354,371,0.006062092
1513,230,170,371,0.006062092
1514,236,230,370,0.006045752
1515,311,558,370,0.006045752
1516,479,9,369,0.006029412
1517,105,242,369,0.006029412
1518,522,313,369,0.006029412
1519,582,50,369,0.006029412
1520,379,397,369,0.006029412
1521,32,334,369,0.006029412
1522,230,123,369,0.006029412
1523,6,16,369,0.006029412
1524,689,314,369,0.006029412
1525,224,95,368,0.006013072
1526,522,131,368,0.006013072
1527,32,331,368,0.006013072
1528,48,224,367,0.005996732
1529,443,397,367,0.005996732
1530,230,689,367,0.005996732
1531,77,242,367,0.005996732
1532,348,105,367,0.005996732
1533,16,311,367,0.005996732
1534,311,663,367,0.005996732
1535,230,311,367,0.005996732
1536,156,158,366,0.005980392
1537,502,27,366,0.005980392
1538,328,380,366,0.005980392
1539,26,84,366,0.005980392
1540,250,105,366,0.005980392
1541,250,609,366,0.005980392
1542,310,68,366,0.005980392
1543,367,397,365,0.005964052
1544,582,236,365,0.005964052
1545,379,331,365,0.005964052
1546,529,26,364,0.005947712
1547,33,347,364,0.005947712
1548,673,314,364,0.005947712
1549,582,347,363,0.005931373
1550,77,50,363,0.005931373
1551,219,80,363,0.005931373
1552,236,596,363,0.005931373
1553,80,219,363,0.005931373
1554,689,27,363,0.005931373
1555,335,145,363,0.005931373
1556,393,582,363,0.005931373
1557,380,471,363,0.005931373
1558,393,335,362,0.005915033
1559,171,27,362,0.005915033
1560,3,230,362,0.005915033
1561,3,302,362,0.005915033
1562,274,353,362,0.005915033
1563,353,264,362,0.005915033
1564,68,10,362,0.005915033
1565,230,353,362,0.005915033
1566,68,31,362,0.005915033
1567,311,498,361,0.005898693
1568,77,158,361,0.005898693
1569,331,596,361,0.005898693
1570,68,20,361,0.005898693
1571,105,614,361,0.005898693
1572,32,663,361,0.005898693
1573,9,295,361,0.005898693
1574,596,367,360,0.005882353
1575,311,50,360,0.005882353
1576,479,10,360,0.005882353
1577,335,497,360,0.005882353
1578,130,33,360,0.005882353
1579,558,32,359,0.005866013
1580,348,310,359,0.005866013
1581,379,80,359,0.005866013
1582,310,123,359,0.005866013
1583,3,10,359,0.005866013
1584,32,313,358,0.005849673
1585,9,26,358,0.005849673
1586,443,532,358,0.005849673
1587,348,224,358,0.005849673
1588,302,10,358,0.005849673
1589,314,130,358,0.005849673
1590,123,310,357,0.005833333
1591,348,689,357,0.005833333
1592,295,105,357,0.005833333
1593,107,354,357,0.005833333
1594,6,9,357,0.005833333
1595,107,230,357,0.005833333
1596,558,473,356,0.005816993
1597,10,68,356,0.005816993
1598,582,26,355,0.005800654
1599,674,310,355,0.005800654
1600,274,80,355,0.005800654
1601,582,638,355,0.005800654
1602,10,131,355,0.005800654
1603,230,397,354,0.005784314
1604,310,367,354,0.005784314
1605,105,4,354,0.005784314
1606,596,310,354,0.005784314
1607,10,219,354,0.005784314
1608,114,27,353,0.005767974
1609,26,529,353,0.005767974
1610,596,335,353,0.005767974
1611,311,596,353,0.005767974
1612,107,586,353,0.005767974
1613,443,314,353,0.005767974
1614,582,84,353,0.005767974
1615,588,3,353,0.005767974
1616,27,682,353,0.005767974
1617,588,663,353,0.005767974
1618,68,14,353,0.005767974
1619,335,463,353,0.005767974
1620,32,471,353,0.005767974
1621,473,77,353,0.005767974
1622,588,348,353,0.005767974
1623,348,33,352,0.005751634
1624,80,655,352,0.005751634
1625,596,68,352,0.005751634
1626,674,582,352,0.005751634
1627,443,529,351,0.005735294
1628,498,655,351,0.005735294
